event_id,timestamp,src,rel,dst,stage,label,is_attack_related,round
M0023,2026-04-01 17:14:03,proc_sshprobe,connect,ip_10.10.20.14,LM,malicious,True,2
B2283,2026-04-01 17:14:12,file_/var/log/app_013.log,spawn,proc_app_013,BENIGN,benign,False,2
B2960,2026-04-01 17:14:24,proc_sys_028,write,file_/home/admin/docs/doc_013.txt,BENIGN,benign,False,2
B0476,2026-04-01 17:14:54,proc_app_020,rotate_log,file_/home/admin/docs/doc_018.txt,BENIGN,benign,False,2
B1627,2026-04-01 17:15:15,proc_app_057,stat,file_/home/admin/docs/doc_035.txt,BENIGN,benign,False,2
B0900,2026-04-01 17:15:40,proc_sys_003,signal,proc_app_023,BENIGN,benign,False,2
B2407,2026-04-01 17:15:54,file_/var/log/app_007.log,spawn,proc_app_018,BENIGN,benign,False,2
B0306,2026-04-01 17:16:03,proc_sys_027,read,file_/var/log/app_011.log,BENIGN,benign,False,2
B1577,2026-04-01 17:16:22,proc_app_021,write,file_/home/admin/docs/doc_026.txt,BENIGN,benign,False,2
B1409,2026-04-01 17:16:33,proc_sys_003,spawn,proc_app_018,BENIGN,benign,False,2
B2682,2026-04-01 17:16:46,proc_app_003,append,file_/var/log/app_023.log,BENIGN,benign,False,2
B2132,2026-04-01 17:17:10,proc_app_074,open,file_/etc/passwd,BENIGN,benign,False,2
B0863,2026-04-01 17:17:16,proc_app_031,append,file_/home/admin/docs/doc_001.txt,BENIGN,benign,False,2
M0024,2026-04-01 17:17:42,proc_sshprobe,connect,ip_10.10.20.21,LM,malicious,True,2
B2245,2026-04-01 17:18:05,proc_sys_005,write,file_/var/log/app_025.log,BENIGN,benign,False,2
B1246,2026-04-01 17:18:14,proc_app_020,connect,ip_192.168.1.9,BENIGN,benign,False,2
B1383,2026-04-01 17:19:12,proc_app_057,rotate_log,file_/var/log/app_011.log,BENIGN,benign,False,2
B2065,2026-04-01 17:19:14,proc_app_060,dns_query,domain_service17.internal,BENIGN,benign,False,2
B1724,2026-04-01 17:19:27,proc_app_052,dns_query,domain_service03.internal,BENIGN,benign,False,2
B1116,2026-04-01 17:19:33,proc_app_077,signal,proc_app_005,BENIGN,benign,False,2
B1569,2026-04-01 17:19:51,proc_app_027,dns_query,ip_10.0.0.20,BENIGN,benign,False,2
B0171,2026-04-01 17:20:02,proc_app_063,connect,ip_192.168.1.19,BENIGN,benign,False,2
B1211,2026-04-01 17:20:10,proc_sys_032,append,file_/home/admin/docs/doc_010.txt,BENIGN,benign,False,2
B1955,2026-04-01 17:20:23,proc_app_010,stat,file_/var/log/app_048.log,BENIGN,benign,False,2
B1506,2026-04-01 17:20:25,proc_sys_017,connect,domain_service09.internal,BENIGN,benign,False,2
B2761,2026-04-01 17:20:44,proc_app_030,stat,file_/etc/resolv.conf,BENIGN,benign,False,2
B2481,2026-04-01 17:21:38,proc_sys_032,fork,proc_app_021,BENIGN,benign,False,2
B2338,2026-04-01 17:21:43,proc_app_034,rotate_log,file_/var/log/app_002.log,BENIGN,benign,False,2
B0136,2026-04-01 17:21:58,proc_app_046,open,file_/var/log/app_039.log,BENIGN,benign,False,2
B0932,2026-04-01 17:22:53,proc_app_005,write,file_/home/admin/docs/doc_009.txt,BENIGN,benign,False,2
M0025,2026-04-01 17:22:58,proc_syncsvc,write,file_/tmp/.syscache/host_targets.txt,LM,malicious,True,2
B0508,2026-04-01 17:23:00,proc_sys_017,heartbeat,ip_10.0.0.38,BENIGN,benign,False,2
B0185,2026-04-01 17:23:36,proc_app_009,open,file_/var/log/app_052.log,BENIGN,benign,False,2
B2213,2026-04-01 17:23:36,proc_sys_025,stat,file_/var/log/app_047.log,BENIGN,benign,False,2
B2234,2026-04-01 17:23:58,proc_sys_018,write,file_/var/log/app_013.log,BENIGN,benign,False,2
B1537,2026-04-01 17:24:30,proc_sys_029,write,file_/home/admin/docs/doc_034.txt,BENIGN,benign,False,2
B0966,2026-04-01 17:24:44,proc_sys_004,fork,proc_sys_035,BENIGN,benign,False,2
B2277,2026-04-01 17:24:49,proc_app_028,heartbeat,domain_service04.internal,BENIGN,benign,False,2
B2465,2026-04-01 17:25:09,proc_app_015,spawn,proc_app_075,BENIGN,benign,False,2
B1449,2026-04-01 17:25:37,proc_app_022,append,file_/var/log/app_037.log,BENIGN,benign,False,2
B0184,2026-04-01 17:25:46,proc_app_024,append,file_/var/log/app_007.log,BENIGN,benign,False,2
B0804,2026-04-01 17:26:27,proc_app_036,read,file_/var/log/app_050.log,BENIGN,benign,False,2
B0502,2026-04-01 17:26:33,proc_sys_026,open,file_/home/admin/docs/doc_009.txt,BENIGN,benign,False,2
B2393,2026-04-01 17:26:49,proc_app_055,read,file_/home/admin/docs/doc_023.txt,BENIGN,benign,False,2
B2375,2026-04-01 17:27:02,file_/var/log/app_035.log,archive,file_/var/log/app_016.log,BENIGN,benign,False,2
B1604,2026-04-01 17:28:06,proc_app_021,dns_query,ip_192.168.1.20,BENIGN,benign,False,2
B1850,2026-04-01 17:28:15,proc_app_035,rotate_log,file_/home/admin/docs/doc_017.txt,BENIGN,benign,False,2
B0484,2026-04-01 17:29:33,proc_sys_001,stat,file_/home/admin/docs/doc_033.txt,BENIGN,benign,False,2
B0954,2026-04-01 17:30:01,proc_app_001,stat,file_/var/log/app_002.log,BENIGN,benign,False,2
B1308,2026-04-01 17:30:35,proc_app_063,rotate_log,file_/var/log/app_051.log,BENIGN,benign,False,2
B1886,2026-04-01 17:31:00,proc_sys_004,heartbeat,ip_10.0.0.32,BENIGN,benign,False,2
B1109,2026-04-01 17:32:13,proc_sys_027,stat,file_/var/log/app_053.log,BENIGN,benign,False,2
B1158,2026-04-01 17:32:52,proc_app_009,stat,file_/var/log/app_049.log,BENIGN,benign,False,2
B1539,2026-04-01 17:33:05,proc_app_069,open,file_/tmp/cache_020.dat,BENIGN,benign,False,2
B1098,2026-04-01 17:33:11,proc_app_001,fork,proc_app_066,BENIGN,benign,False,2
B2176,2026-04-01 17:33:13,proc_app_003,stat,file_/home/admin/docs/doc_018.txt,BENIGN,benign,False,2
B2797,2026-04-01 17:33:19,proc_sys_019,stat,file_/var/log/app_049.log,BENIGN,benign,False,2
B0312,2026-04-01 17:33:21,proc_app_014,stat,file_/var/log/app_045.log,BENIGN,benign,False,2
B2004,2026-04-01 17:33:21,proc_app_033,stat,file_/tmp/cache_008.dat,BENIGN,benign,False,2
B1169,2026-04-01 17:33:34,proc_app_041,rotate_log,file_/home/admin/docs/doc_004.txt,BENIGN,benign,False,2
B2288,2026-04-01 17:33:54,proc_app_019,read,file_/var/log/app_027.log,BENIGN,benign,False,2
B0657,2026-04-01 17:34:37,proc_app_054,read,file_/tmp/cache_018.dat,BENIGN,benign,False,2
B1907,2026-04-01 17:34:53,proc_app_026,stat,file_/var/log/app_021.log,BENIGN,benign,False,2
B0660,2026-04-01 17:34:58,proc_app_013,stat,file_/var/log/app_057.log,BENIGN,benign,False,2
NB004,2026-04-01 17:35:26,proc_syncsvc,read,file_/etc/resolv.conf,BENIGN,benign,False,2
B1587,2026-04-01 17:38:12,proc_app_056,read,file_/var/log/app_019.log,BENIGN,benign,False,2
B0682,2026-04-01 17:38:38,proc_sys_025,stat,file_/var/log/app_050.log,BENIGN,benign,False,2
B0808,2026-04-01 17:38:47,proc_app_073,open,file_/home/admin/docs/doc_005.txt,BENIGN,benign,False,2
B0218,2026-04-01 17:38:52,proc_sys_001,read,file_/home/admin/docs/doc_018.txt,BENIGN,benign,False,2
B1496,2026-04-01 17:38:58,proc_app_065,open,file_/var/log/app_010.log,BENIGN,benign,False,2
B2733,2026-04-01 17:39:24,proc_app_026,connect,ip_10.0.0.16,BENIGN,benign,False,2
B1841,2026-04-01 17:39:56,proc_app_015,rotate_log,file_/tmp/cache_009.dat,BENIGN,benign,False,2
B0048,2026-04-01 17:40:24,proc_app_017,stat,file_/home/admin/docs/doc_033.txt,BENIGN,benign,False,2
B1777,2026-04-01 17:41:20,proc_app_008,fork,proc_sys_032,BENIGN,benign,False,2
B1619,2026-04-01 17:42:10,proc_sys_027,append,file_/var/log/app_016.log,BENIGN,benign,False,2
B2690,2026-04-01 17:42:45,proc_app_059,open,file_/var/log/app_002.log,BENIGN,benign,False,2
B0062,2026-04-01 17:43:08,proc_app_038,read,file_/var/log/app_028.log,BENIGN,benign,False,2
B1448,2026-04-01 17:44:58,proc_app_061,open,file_/var/log/app_015.log,BENIGN,benign,False,2
B0928,2026-04-01 17:45:08,proc_app_023,stat,file_/var/log/app_041.log,BENIGN,benign,False,2
B0240,2026-04-01 17:45:56,proc_app_005,fork,proc_sys_001,BENIGN,benign,False,2
B1295,2026-04-01 17:46:39,proc_sys_009,signal,proc_sys_011,BENIGN,benign,False,2
B2685,2026-04-01 17:46:43,proc_app_061,fork,proc_app_015,BENIGN,benign,False,2
B1752,2026-04-01 17:46:50,proc_sys_007,open,file_/var/log/app_027.log,BENIGN,benign,False,2
B2307,2026-04-01 17:47:16,proc_sys_028,stat,file_/home/admin/docs/doc_015.txt,BENIGN,benign,False,2
B2211,2026-04-01 17:47:24,proc_app_048,dns_query,ip_10.0.0.9,BENIGN,benign,False,2
B2014,2026-04-01 17:48:11,proc_app_069,dns_query,ip_10.0.0.12,BENIGN,benign,False,2
B2376,2026-04-01 17:48:23,proc_sys_023,rotate_log,file_/home/admin/docs/doc_028.txt,BENIGN,benign,False,2
B2923,2026-04-01 17:48:37,proc_sys_008,connect,ip_10.0.0.32,BENIGN,benign,False,2
B1958,2026-04-01 17:49:25,proc_app_054,connect,ip_10.0.0.22,BENIGN,benign,False,2
B0297,2026-04-01 17:51:00,proc_app_057,connect,ip_10.0.0.11,BENIGN,benign,False,2
B1787,2026-04-01 17:51:12,proc_sys_010,append,file_/var/log/app_015.log,BENIGN,benign,False,2
B2689,2026-04-01 17:51:52,proc_app_070,dns_query,ip_10.0.0.34,BENIGN,benign,False,2
B0980,2026-04-01 17:54:01,proc_app_043,open,file_/var/log/auth.log,BENIGN,benign,False,2
B1799,2026-04-01 17:54:07,proc_app_053,append,file_/tmp/cache_019.dat,BENIGN,benign,False,2
B2456,2026-04-01 17:54:23,proc_app_015,read,file_/var/log/app_029.log,BENIGN,benign,False,2
B1219,2026-04-01 17:54:38,file_/home/admin/docs/doc_002.txt,copy,file_/var/log/app_039.log,BENIGN,benign,False,2
B2366,2026-04-01 17:54:53,proc_app_068,read,file_/home/admin/docs/doc_006.txt,BENIGN,benign,False,2
B1908,2026-04-01 17:55:11,proc_app_054,open,file_/etc/passwd,BENIGN,benign,False,2
B0819,2026-04-01 17:55:17,proc_app_023,write,file_/home/admin/docs/doc_003.txt,BENIGN,benign,False,2
B1168,2026-04-01 17:56:14,proc_sys_018,connect,domain_service10.internal,BENIGN,benign,False,2
B0026,2026-04-01 17:58:06,proc_app_007,read,file_/tmp/cache_011.dat,BENIGN,benign,False,2
B0515,2026-04-01 17:58:58,proc_app_018,signal,proc_sys_030,BENIGN,benign,False,2
B2628,2026-04-01 17:59:00,proc_app_036,write,file_/var/log/app_054.log,BENIGN,benign,False,2
B2025,2026-04-01 17:59:11,proc_app_025,stat,file_/home/admin/docs/doc_025.txt,BENIGN,benign,False,2
B0956,2026-04-01 17:59:23,proc_app_012,stat,file_/home/admin/docs/doc_040.txt,BENIGN,benign,False,2
B1817,2026-04-01 17:59:29,proc_sys_012,read,file_/var/log/app_027.log,BENIGN,benign,False,2
B2596,2026-04-01 17:59:41,proc_sys_037,fork,proc_sys_028,BENIGN,benign,False,2
B1461,2026-04-01 17:59:48,proc_app_008,connect,ip_10.0.0.13,BENIGN,benign,False,2
B2654,2026-04-01 18:00:28,proc_app_002,read,file_/home/admin/docs/doc_026.txt,BENIGN,benign,False,2
B0709,2026-04-01 18:00:43,proc_sys_027,open,file_/var/log/app_037.log,BENIGN,benign,False,2
B2092,2026-04-01 18:00:53,proc_app_075,rotate_log,file_/var/log/app_052.log,BENIGN,benign,False,2
B0735,2026-04-01 18:01:05,proc_app_031,rotate_log,file_/home/admin/docs/doc_004.txt,BENIGN,benign,False,2
B1840,2026-04-01 18:01:08,proc_app_046,stat,file_/home/admin/docs/doc_031.txt,BENIGN,benign,False,2
B2731,2026-04-01 18:02:00,proc_sys_035,stat,file_/home/admin/docs/doc_027.txt,BENIGN,benign,False,2
B0687,2026-04-01 18:02:01,proc_app_015,write,file_/home/admin/docs/doc_014.txt,BENIGN,benign,False,2
B0211,2026-04-01 18:02:22,proc_app_052,stat,file_/tmp/cache_005.dat,BENIGN,benign,False,2
B0632,2026-04-01 18:03:05,proc_app_026,write,file_/var/log/app_059.log,BENIGN,benign,False,2
B2609,2026-04-01 18:03:05,proc_app_052,write,file_/tmp/cache_019.dat,BENIGN,benign,False,2
B1711,2026-04-01 18:03:07,proc_sys_011,dns_query,ip_10.0.0.38,BENIGN,benign,False,2
B1502,2026-04-01 18:03:24,proc_app_053,connect,ip_192.168.1.11,BENIGN,benign,False,2
B2911,2026-04-01 18:05:06,proc_app_026,read,file_/home/admin/docs/doc_022.txt,BENIGN,benign,False,2
B1753,2026-04-01 18:05:07,proc_sys_018,append,file_/home/admin/docs/doc_026.txt,BENIGN,benign,False,2
B1755,2026-04-01 18:05:36,proc_sys_021,dns_query,ip_10.0.0.11,BENIGN,benign,False,2
B1419,2026-04-01 18:05:49,proc_app_048,spawn,proc_app_059,BENIGN,benign,False,2
B0579,2026-04-01 18:06:19,proc_sys_023,append,file_/home/admin/docs/doc_033.txt,BENIGN,benign,False,2
B1381,2026-04-01 18:07:05,proc_app_070,fork,proc_sys_025,BENIGN,benign,False,2
B0951,2026-04-01 18:07:19,proc_app_026,open,file_/home/admin/docs/doc_040.txt,BENIGN,benign,False,2
B2350,2026-04-01 18:07:28,proc_sys_007,rotate_log,file_/tmp/cache_014.dat,BENIGN,benign,False,2
B1728,2026-04-01 18:08:11,proc_app_023,dns_query,ip_192.168.1.10,BENIGN,benign,False,2
B0222,2026-04-01 18:08:43,file_/var/log/app_038.log,archive,file_/home/admin/docs/doc_006.txt,BENIGN,benign,False,2
B2518,2026-04-01 18:09:53,proc_app_041,open,file_/var/log/app_022.log,BENIGN,benign,False,2
B1165,2026-04-01 18:10:04,proc_app_031,heartbeat,ip_10.0.0.32,BENIGN,benign,False,2
B2559,2026-04-01 18:10:22,proc_app_059,heartbeat,ip_192.168.1.14,BENIGN,benign,False,2
B1765,2026-04-01 18:10:31,proc_sys_026,open,file_/home/admin/docs/doc_036.txt,BENIGN,benign,False,2
B0644,2026-04-01 18:10:44,proc_app_039,open,file_/var/log/app_031.log,BENIGN,benign,False,2
B1185,2026-04-01 18:11:23,proc_sys_035,stat,file_/tmp/cache_009.dat,BENIGN,benign,False,2
B1549,2026-04-01 18:11:34,proc_sys_027,append,file_/tmp/cache_004.dat,BENIGN,benign,False,2
B2965,2026-04-01 18:11:51,proc_sys_004,open,file_/var/log/app_031.log,BENIGN,benign,False,2
B0395,2026-04-01 18:11:53,proc_app_003,rotate_log,file_/home/admin/docs/doc_021.txt,BENIGN,benign,False,2
B1572,2026-04-01 18:12:01,proc_app_012,heartbeat,ip_10.0.0.40,BENIGN,benign,False,2
B2784,2026-04-01 18:12:22,proc_app_080,stat,file_/var/log/app_008.log,BENIGN,benign,False,2
B1702,2026-04-01 18:13:39,proc_app_079,signal,proc_app_031,BENIGN,benign,False,2
B0613,2026-04-01 18:13:59,proc_app_045,connect,ip_10.0.0.8,BENIGN,benign,False,2
B2776,2026-04-01 18:14:07,proc_app_080,rotate_log,file_/tmp/cache_016.dat,BENIGN,benign,False,2
B1482,2026-04-01 18:16:02,proc_sys_039,stat,file_/home/admin/docs/doc_010.txt,BENIGN,benign,False,2
B1307,2026-04-01 18:16:14,proc_sys_010,write,file_/var/log/app_017.log,BENIGN,benign,False,2
B2378,2026-04-01 18:16:19,proc_sys_015,connect,ip_192.168.1.11,BENIGN,benign,False,2
B2490,2026-04-01 18:16:21,proc_app_030,read,file_/var/log/app_055.log,BENIGN,benign,False,2
B2708,2026-04-01 18:16:37,proc_sys_019,connect,domain_service12.internal,BENIGN,benign,False,2
B0865,2026-04-01 18:16:51,proc_app_067,rotate_log,file_/tmp/cache_003.dat,BENIGN,benign,False,2
B0596,2026-04-01 18:17:06,proc_sys_007,fork,proc_app_056,BENIGN,benign,False,2
B2343,2026-04-01 18:17:08,proc_app_055,stat,file_/home/admin/docs/doc_007.txt,BENIGN,benign,False,2
B0527,2026-04-01 18:17:46,file_/tmp/cache_014.dat,archive,file_/home/admin/docs/doc_031.txt,BENIGN,benign,False,2
B1981,2026-04-01 18:18:01,proc_app_016,signal,proc_sys_006,BENIGN,benign,False,2
B0443,2026-04-01 18:18:31,proc_app_008,fork,proc_sys_028,BENIGN,benign,False,2
B2488,2026-04-01 18:19:27,proc_app_051,open,file_/tmp/cache_007.dat,BENIGN,benign,False,2
B1117,2026-04-01 18:19:32,proc_app_012,dns_query,domain_service02.internal,BENIGN,benign,False,2
B2568,2026-04-01 18:19:36,proc_app_005,append,file_/home/admin/docs/doc_026.txt,BENIGN,benign,False,2
B2178,2026-04-01 18:19:44,proc_app_002,write,file_/var/log/app_030.log,BENIGN,benign,False,2
B2420,2026-04-01 18:20:36,proc_app_068,heartbeat,ip_10.0.0.35,BENIGN,benign,False,2
B2719,2026-04-01 18:20:36,file_/home/admin/docs/doc_032.txt,archive,file_/var/log/app_046.log,BENIGN,benign,False,2
B2583,2026-04-01 18:21:33,proc_app_074,open,file_/tmp/cache_001.dat,BENIGN,benign,False,2
B2253,2026-04-01 18:22:23,proc_app_064,read,file_/tmp/cache_002.dat,BENIGN,benign,False,2
B1761,2026-04-01 18:22:24,proc_app_056,signal,proc_sys_006,BENIGN,benign,False,2
B1924,2026-04-01 18:23:14,proc_app_035,stat,file_/var/log/app_048.log,BENIGN,benign,False,2
B1034,2026-04-01 18:23:29,proc_app_070,open,file_/home/admin/docs/doc_009.txt,BENIGN,benign,False,2
B0082,2026-04-01 18:24:04,proc_sys_036,write,file_/tmp/cache_017.dat,BENIGN,benign,False,2
B0683,2026-04-01 18:24:08,proc_app_053,heartbeat,domain_service03.internal,BENIGN,benign,False,2
B0592,2026-04-01 18:24:47,proc_app_008,rotate_log,file_/home/admin/docs/doc_020.txt,BENIGN,benign,False,2
B1959,2026-04-01 18:24:54,proc_sys_012,read,file_/var/log/app_059.log,BENIGN,benign,False,2
B2736,2026-04-01 18:24:56,proc_app_008,write,file_/tmp/cache_019.dat,BENIGN,benign,False,2
NB005,2026-04-01 18:25:00,proc_sshprobe,connect,ip_10.10.20.30,BENIGN,benign,False,2
B1259,2026-04-01 18:25:16,proc_app_024,write,file_/tmp/cache_014.dat,BENIGN,benign,False,2
B1422,2026-04-01 18:25:21,proc_app_062,stat,file_/tmp/cache_016.dat,BENIGN,benign,False,2
B0741,2026-04-01 18:26:42,proc_sys_012,open,file_/home/admin/docs/doc_005.txt,BENIGN,benign,False,2
B1740,2026-04-01 18:26:52,proc_app_034,stat,file_/home/admin/docs/doc_004.txt,BENIGN,benign,False,2
B2757,2026-04-01 18:27:30,proc_app_068,connect,ip_10.0.0.35,BENIGN,benign,False,2
B0479,2026-04-01 18:28:14,proc_app_069,signal,proc_app_063,BENIGN,benign,False,2
B0371,2026-04-01 18:29:03,proc_sys_027,connect,domain_service08.internal,BENIGN,benign,False,2
B2855,2026-04-01 18:30:08,proc_sys_012,fork,proc_app_045,BENIGN,benign,False,2
B0225,2026-04-01 18:30:16,proc_app_018,heartbeat,ip_10.0.0.10,BENIGN,benign,False,2
B2885,2026-04-01 18:31:12,proc_app_036,connect,ip_10.0.0.14,BENIGN,benign,False,2
B2090,2026-04-01 18:32:16,proc_app_067,write,file_/var/log/app_060.log,BENIGN,benign,False,2
B1479,2026-04-01 18:32:50,proc_sys_025,append,file_/var/log/app_058.log,BENIGN,benign,False,2
B2318,2026-04-01 18:35:24,proc_app_013,read,file_/home/admin/docs/doc_025.txt,BENIGN,benign,False,2
B0744,2026-04-01 18:36:57,file_/tmp/cache_004.dat,archive,file_/var/log/app_020.log,BENIGN,benign,False,2
B2605,2026-04-01 18:37:55,proc_app_028,connect,ip_192.168.1.8,BENIGN,benign,False,2
B1007,2026-04-01 18:39:07,proc_sys_010,open,file_/home/admin/docs/doc_011.txt,BENIGN,benign,False,2
B2110,2026-04-01 18:39:53,file_/var/log/app_005.log,spawn,proc_app_013,BENIGN,benign,False,2
B0421,2026-04-01 18:40:51,proc_sys_007,fork,proc_app_021,BENIGN,benign,False,2
B1960,2026-04-01 18:41:04,proc_app_016,fork,proc_sys_010,BENIGN,benign,False,2
B0384,2026-04-01 18:41:26,proc_app_056,read,file_/var/log/app_012.log,BENIGN,benign,False,2
B1871,2026-04-01 18:41:34,proc_app_055,read,file_/var/log/app_053.log,BENIGN,benign,False,2
B2339,2026-04-01 18:41:54,proc_sys_005,connect,ip_10.0.0.18,BENIGN,benign,False,2
B1679,2026-04-01 18:42:33,proc_sys_001,read,file_/var/log/app_024.log,BENIGN,benign,False,2
B1044,2026-04-01 18:42:37,proc_app_013,stat,file_/var/log/app_022.log,BENIGN,benign,False,2
B2657,2026-04-01 18:42:41,proc_sys_018,signal,proc_app_040,BENIGN,benign,False,2
B1763,2026-04-01 18:45:50,proc_sys_018,write,file_/home/admin/docs/doc_011.txt,BENIGN,benign,False,2
B2112,2026-04-01 18:46:50,proc_app_071,append,file_/home/admin/docs/doc_037.txt,BENIGN,benign,False,2
B1425,2026-04-01 18:47:32,proc_app_017,dns_query,ip_10.0.0.28,BENIGN,benign,False,2
B2912,2026-04-01 18:47:53,proc_sys_016,fork,proc_app_028,BENIGN,benign,False,2
B1806,2026-04-01 18:48:01,proc_sys_019,dns_query,ip_10.0.0.18,BENIGN,benign,False,2
B0887,2026-04-01 18:48:18,proc_sys_026,signal,proc_app_008,BENIGN,benign,False,2
B1107,2026-04-01 18:48:37,file_/home/admin/docs/doc_017.txt,copy,file_/home/admin/docs/doc_013.txt,BENIGN,benign,False,2
B1096,2026-04-01 18:48:40,proc_sys_037,stat,file_/var/log/app_029.log,BENIGN,benign,False,2
B1186,2026-04-01 18:49:25,proc_app_041,append,file_/tmp/cache_001.dat,BENIGN,benign,False,2
B2053,2026-04-01 18:49:52,proc_app_025,read,file_/var/log/app_014.log,BENIGN,benign,False,2
B2779,2026-04-01 18:49:56,proc_app_016,read,file_/home/admin/docs/doc_004.txt,BENIGN,benign,False,2
B1929,2026-04-01 18:50:09,file_/var/log/app_011.log,archive,file_/var/log/app_044.log,BENIGN,benign,False,2
B1287,2026-04-01 18:50:44,proc_sys_034,read,file_/var/log/app_039.log,BENIGN,benign,False,2
B0122,2026-04-01 18:51:29,proc_app_072,write,file_/var/log/app_032.log,BENIGN,benign,False,2
B0444,2026-04-01 18:51:48,proc_app_022,open,file_/var/log/app_021.log,BENIGN,benign,False,2
B2033,2026-04-01 18:52:13,proc_app_047,write,file_/home/admin/docs/doc_007.txt,BENIGN,benign,False,2
B0654,2026-04-01 18:53:19,proc_sys_009,write,file_/home/admin/docs/doc_014.txt,BENIGN,benign,False,2
B1629,2026-04-01 18:55:07,proc_app_053,heartbeat,domain_service15.internal,BENIGN,benign,False,2
B1399,2026-04-01 18:55:18,proc_app_064,connect,domain_service04.internal,BENIGN,benign,False,2
B2252,2026-04-01 18:56:04,proc_sys_021,signal,proc_sys_031,BENIGN,benign,False,2
B0948,2026-04-01 18:56:37,proc_app_078,read,file_/home/admin/docs/doc_030.txt,BENIGN,benign,False,2
B0536,2026-04-01 18:56:42,proc_sys_008,rotate_log,file_/var/log/app_027.log,BENIGN,benign,False,2
B0904,2026-04-01 18:57:21,proc_app_051,fork,proc_app_076,BENIGN,benign,False,2
B2552,2026-04-01 18:57:28,proc_app_058,dns_query,ip_10.0.0.18,BENIGN,benign,False,2
B2185,2026-04-01 18:57:51,proc_app_054,spawn,proc_sys_004,BENIGN,benign,False,2
B1239,2026-04-01 18:58:26,proc_app_027,heartbeat,domain_service01.internal,BENIGN,benign,False,2
B0560,2026-04-01 18:58:41,proc_app_039,read,file_/var/log/app_036.log,BENIGN,benign,False,2
B1595,2026-04-01 18:59:49,proc_app_028,append,file_/home/admin/docs/doc_016.txt,BENIGN,benign,False,2
B1964,2026-04-01 19:02:01,proc_app_048,open,file_/var/log/app_040.log,BENIGN,benign,False,2
B2158,2026-04-01 19:02:14,proc_sys_012,heartbeat,ip_10.0.0.15,BENIGN,benign,False,2
B0751,2026-04-01 19:02:31,proc_sys_026,append,file_/home/admin/docs/doc_033.txt,BENIGN,benign,False,2
B0975,2026-04-01 19:02:44,proc_app_080,heartbeat,ip_10.0.0.14,BENIGN,benign,False,2
B1552,2026-04-01 19:02:46,proc_sys_007,rotate_log,file_/tmp/cache_012.dat,BENIGN,benign,False,2
B0952,2026-04-01 19:02:49,file_/var/log/app_012.log,spawn,proc_app_014,BENIGN,benign,False,2
B2355,2026-04-01 19:03:38,proc_app_023,spawn,proc_app_010,BENIGN,benign,False,2
B1424,2026-04-01 19:03:52,proc_app_042,read,file_/var/log/app_019.log,BENIGN,benign,False,2
B2412,2026-04-01 19:04:10,file_/home/admin/docs/doc_005.txt,copy,file_/tmp/cache_002.dat,BENIGN,benign,False,2
B0589,2026-04-01 19:04:34,proc_sys_029,stat,file_/var/log/app_010.log,BENIGN,benign,False,2
B1206,2026-04-01 19:04:39,proc_app_011,heartbeat,ip_10.0.0.15,BENIGN,benign,False,2
B1301,2026-04-01 19:05:31,proc_app_070,read,file_/home/admin/docs/doc_013.txt,BENIGN,benign,False,2
B2127,2026-04-01 19:05:33,proc_app_008,stat,file_/var/log/app_048.log,BENIGN,benign,False,2
B2226,2026-04-01 19:06:47,proc_app_037,append,file_/home/admin/docs/doc_034.txt,BENIGN,benign,False,2
B2887,2026-04-01 19:07:18,proc_sys_029,append,file_/tmp/cache_019.dat,BENIGN,benign,False,2
B2687,2026-04-01 19:07:28,proc_sys_017,write,file_/var/log/app_019.log,BENIGN,benign,False,2
B1661,2026-04-01 19:07:32,file_/var/log/app_003.log,spawn,proc_app_019,BENIGN,benign,False,2
B0533,2026-04-01 19:07:59,proc_sys_011,write,file_/var/log/app_047.log,BENIGN,benign,False,2
B0439,2026-04-01 19:08:23,proc_app_053,rotate_log,file_/tmp/cache_006.dat,BENIGN,benign,False,2
B1956,2026-04-01 19:09:37,proc_app_072,append,file_/home/admin/docs/doc_007.txt,BENIGN,benign,False,2
B0367,2026-04-01 19:09:55,proc_sys_006,stat,file_/var/log/app_055.log,BENIGN,benign,False,2
B0821,2026-04-01 19:10:02,proc_app_043,rotate_log,file_/tmp/cache_018.dat,BENIGN,benign,False,2
B2939,2026-04-01 19:10:16,proc_app_051,open,file_/tmp/cache_002.dat,BENIGN,benign,False,2
B2697,2026-04-01 19:11:02,proc_sys_037,open,file_/home/admin/docs/doc_027.txt,BENIGN,benign,False,2
B2081,2026-04-01 19:11:05,file_/var/log/app_020.log,spawn,proc_app_014,BENIGN,benign,False,2
B1394,2026-04-01 19:11:21,proc_app_027,write,file_/home/admin/docs/doc_030.txt,BENIGN,benign,False,2
B2633,2026-04-01 19:12:22,proc_sys_003,read,file_/var/log/app_003.log,BENIGN,benign,False,2
B2649,2026-04-01 19:12:32,proc_app_062,open,file_/home/admin/docs/doc_025.txt,BENIGN,benign,False,2
B1935,2026-04-01 19:12:58,proc_app_019,heartbeat,ip_192.168.1.13,BENIGN,benign,False,2
B2284,2026-04-01 19:13:05,proc_app_037,dns_query,ip_10.0.0.26,BENIGN,benign,False,2
B0605,2026-04-01 19:13:46,proc_app_030,signal,proc_app_028,BENIGN,benign,False,2
B2770,2026-04-01 19:14:35,proc_app_025,signal,proc_app_012,BENIGN,benign,False,2
